08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 237 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Maximum Drawdown
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 196 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : INFO : WellBores : read_parameters : 121 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): read parameters complete <class 'WellBores.WellBores'>: read_parameters
08-07-2022 11:26:49 : INFO : SurfacePlant : read_parameters : 81 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init <class 'SurfacePlant.SurfacePlant'>: read_parameters
08-07-2022 11:26:49 : INFO : SurfacePlant : read_parameters : 82 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init <class 'SurfacePlant.SurfacePlant'>: read_parameters
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for End-Use Option
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 237 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Power Plant Type
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 237 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Circulation Pump Efficiency
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 237 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Utilization Factor
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 196 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Surface Temperature
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 237 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Ambient Temperature
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 237 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Plant Lifetime
08-07-2022 11:26:49 : INFO : SurfacePlant : read_parameters : 152 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): complete <class 'SurfacePlant.SurfacePlant'>: read_parameters
08-07-2022 11:26:49 : INFO : Economics : read_parameters : 98 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init <class 'Economics.Economics'>: read_parameters
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Economic Model
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 237 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Reservoir Stimulation Capital Cost Adjustment Factor
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 196 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : WARNING : Economics : read_parameters : 131 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): No valid reservoir stimulation total cost or adjustment factor provided. GEOPHIRES will assume default built-in reservoir stimulation cost correlation with adjustment factor = 1.
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Exploration Capital Cost Adjustment Factor
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 196 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : WARNING : Economics : read_parameters : 157 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): No valid exploration total cost or adjustment factor provided. GEOPHIRES will assume default built-in exploration cost correlation with adjustment factor = 1.
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Well Drilling and Completion Capital Cost Adjustment Factor
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 196 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : WARNING : Economics : read_parameters : 173 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): No valid well drilling and completion total cost or adjustment factor provided. GEOPHIRES will assume default built-in well drilling and completion cost correlation with adjustment factor = 1.
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Wellfield O&M Cost Adjustment Factor
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 196 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : WARNING : Economics : read_parameters : 197 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): No valid total wellfield O&M cost or adjustment factor provided. GEOPHIRES will assume default built-in wellfield O&M cost correlation with adjustment factor = 1.
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Surface Plant Capital Cost Adjustment Factor
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 196 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : WARNING : Economics : read_parameters : 221 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): No valid surface plant total cost or adjustment factor provided. GEOPHIRES will assume default built-in surface plant cost correlation with adjustment factor = 1.
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Field Gathering System Capital Cost Adjustment Factor
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 196 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : WARNING : Economics : read_parameters : 245 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): No valid field gathering system total cost or adjustment factor provided. GEOPHIRES will assume default built-in field gathering system cost correlation with adjustment factor = 1.
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Surface Plant O&M Cost Adjustment Factor
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 196 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : WARNING : Economics : read_parameters : 293 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): No valid surface plant O&M cost or adjustment factor provided. GEOPHIRES will assume default built-in surface plant O&M cost correlation with adjustment factor = 1.
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Water Cost Adjustment Factor
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 196 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : WARNING : Economics : read_parameters : 269 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): No valid total water cost or adjustment factor provided. GEOPHIRES will assume default built-in water cost correlation with adjustment factor = 1.
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Time steps per year
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 237 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Fixed Charge Rate
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 237 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Inflation Rate During Construction
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 196 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : INFO : Economics : read_parameters : 304 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): complete <class 'Economics.Economics'>: read_parameters
08-07-2022 11:26:49 : INFO : Outputs : read_parameters : 67 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete <class 'Outputs.Outputs'>: read_parameters
08-07-2022 11:26:49 : INFO : Model : read_parameters : 85 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): complete <class 'Model.Model'>: read_parameters
08-07-2022 11:26:49 : INFO : AdvModel : read_parameters : 54 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Read parameters for the newer elements of the Model
08-07-2022 11:26:49 : INFO : EconomicsAddOns : read_parameters : 97 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init <class 'EconomicsAddOns.EconomicsAddOns'>: read_parameters
08-07-2022 11:26:49 : INFO : Economics : read_parameters : 98 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init <class 'Economics.Economics'>: read_parameters
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Economic Model
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 237 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Reservoir Stimulation Capital Cost Adjustment Factor
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 196 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : WARNING : Economics : read_parameters : 131 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): No valid reservoir stimulation total cost or adjustment factor provided. GEOPHIRES will assume default built-in reservoir stimulation cost correlation with adjustment factor = 1.
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 164 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Init Parameter: ReadParameter for Exploration Capital Cost Adjustment Factor
08-07-2022 11:26:49 : INFO : Parameter : ReadParameter : 196 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): Complete Parameter: ReadParameter
08-07-2022 11:26:49 : WARNING : Economics : read_parameters : 157 : (Process Details : (11964, MainProcess), Thread Details : (12060, MainThread)): No valid exploration total cost or adjustment factor provided. GEOPHIRES will assume default built-in exploration cost correlation with adjustment factor = 1.
